0.00000000000000E+0000,3.82994854977040E-0001
1.00000000000000E-0002,4.30233179834241E-0001
2.00000000000000E-0002,4.10521571580761E-0001
3.00000000000000E-0002,3.98130716190636E-0001
4.00000000000000E-0002,3.89188689625291E-0001
5.00000000000000E-0002,3.82234034260806E-0001
6.00000000000000E-0002,3.76565909424792E-0001
7.00000000000000E-0002,3.71795535677599E-0001
8.00000000000000E-0002,3.67685367622280E-0001
9.00000000000000E-0002,3.64079917369544E-0001
1.00000000000000E-0001,3.60872014704359E-0001
1.10000000000000E-0001,3.57984762393014E-0001
1.20000000000000E-0001,3.55361179147963E-0001
1.30000000000000E-0001,3.52957912771118E-0001
1.40000000000000E-0001,3.50741246237112E-0001
1.50000000000000E-0001,3.48684462768701E-0001
1.60000000000000E-0001,3.46766051192130E-0001
1.70000000000000E-0001,3.44968449819049E-0001
1.80000000000000E-0001,3.43277146258791E-0001
1.90000000000000E-0001,3.41680018853381E-0001
2.00000000000000E-0001,3.40166846029676E-0001
2.10000000000000E-0001,3.38728934791586E-0001
2.20000000000000E-0001,3.37358835320157E-0001
2.30000000000000E-0001,3.36050118846945E-0001
2.40000000000000E-0001,3.34797202721152E-0001
2.50000000000000E-0001,3.33595211157130E-0001
2.60000000000000E-0001,3.32519302123613E-0001
2.70000000000000E-0001,3.31485058145644E-0001
2.80000000000000E-0001,3.30489207298595E-0001
2.90000000000000E-0001,3.29528838037066E-0001
3.00000000000000E-0001,3.28601349551441E-0001
3.10000000000000E-0001,3.27704410284695E-0001
3.20000000000000E-0001,3.26835923054909E-0001
3.30000000000000E-0001,3.25993995563189E-0001
3.40000000000000E-0001,3.25176915321375E-0001
3.50000000000000E-0001,3.24383128229697E-0001
3.60000000000000E-0001,3.23611220186357E-0001
3.70000000000000E-0001,3.22859901229576E-0001
3.80000000000000E-0001,3.22127991805967E-0001
3.90000000000000E-0001,3.21414410833084E-0001
4.00000000000000E-0001,3.20718165282936E-0001
4.10000000000000E-0001,3.20038341060646E-0001
4.20000000000000E-0001,3.19374094990626E-0001
4.30000000000000E-0001,3.18724647753649E-0001
4.40000000000000E-0001,3.18089277643526E-0001
4.50000000000000E-0001,3.17467315032838E-0001
4.60000000000000E-0001,3.16858137454257E-0001
4.70000000000000E-0001,3.16261165218163E-0001
4.80000000000000E-0001,3.15675857498981E-0001
4.90000000000000E-0001,3.15101708832511E-0001
5.00000000000000E-0001,3.14538245974700E-0001
5.10000000000000E-0001,3.13985025079252E-0001
5.20000000000000E-0001,3.13441629157248E-0001
5.30000000000000E-0001,3.12907665786940E-0001
5.40000000000000E-0001,3.12382765045998E-0001
5.50000000000000E-0001,3.11866577642125E-0001
5.60000000000000E-0001,3.11358773220953E-0001
5.70000000000000E-0001,3.10859038832747E-0001
5.80000000000000E-0001,3.10367077541711E-0001
5.90000000000000E-0001,3.09882607163589E-0001
6.00000000000000E-0001,3.09405359118922E-0001
6.10000000000000E-0001,3.08787143404589E-0001
6.20000000000000E-0001,3.08176807358249E-0001
6.30000000000000E-0001,3.07592788496749E-0001
6.40000000000000E-0001,3.07083050250265E-0001
6.50000000000000E-0001,3.06578121364466E-0001
6.60000000000000E-0001,3.06077852424180E-0001
6.70000000000000E-0001,3.05582099396834E-0001
6.80000000000000E-0001,3.05090723258033E-0001
6.90000000000000E-0001,3.04603589653284E-0001
7.00000000000000E-0001,3.04120568592779E-0001
7.10000000000000E-0001,3.03641534176377E-0001
7.20000000000000E-0001,3.03166364346184E-0001
7.30000000000000E-0001,3.02694940664335E-0001
7.40000000000000E-0001,3.02227148113778E-0001
7.50000000000000E-0001,3.01762874920021E-0001
7.60000000000000E-0001,3.01429936498045E-0001
7.70000000000000E-0001,3.01197050078993E-0001
7.80000000000000E-0001,3.00963216754142E-0001
7.90000000000000E-0001,3.00728432582049E-0001
8.00000000000000E-0001,3.00492692685258E-0001
8.10000000000000E-0001,3.00249283448675E-0001
8.20000000000000E-0001,2.99991536067638E-0001
8.30000000000000E-0001,2.99719527771773E-0001
8.40000000000000E-0001,2.99477851500337E-0001
8.50000000000000E-0001,2.99378804994042E-0001
8.60000000000000E-0001,2.99829976836956E-0001
8.70000000000000E-0001,3.01272121758929E-0001
8.80000000000000E-0001,3.03705421749051E-0001
8.90000000000000E-0001,3.07130078230886E-0001
9.00000000000000E-0001,3.11546311734658E-0001
9.10000000000000E-0001,3.16954361536724E-0001
9.20000000000000E-0001,3.23354485267028E-0001
9.30000000000000E-0001,3.30746958485300E-0001
9.40000000000000E-0001,3.39132074226828E-0001
9.50000000000000E-0001,3.48510142518666E-0001
9.60000000000000E-0001,3.58881489867233E-0001
9.70000000000000E-0001,3.70246458718283E-0001
9.80000000000000E-0001,3.82605406890293E-0001
9.90000000000000E-0001,3.95958706982371E-0001
1.00000000000000E+0000,4.10307010798253E-0001
